pair,timestamp,price
btc-usd,2022-12-31T19:00:00,16550.764469762493
btc-usd,2023-01-01T19:00:00,16692.315992399588
btc-usd,2023-01-02T19:00:00,16675.151217908005
btc-usd,2023-01-03T19:00:00,16835.069234218685
btc-usd,2023-01-04T19:00:00,16825.346788654482
btc-usd,2023-01-05T19:00:00,16834.452501630065
btc-usd,2023-01-06T19:00:00,16934.518789857724
btc-usd,2023-01-07T19:00:00,16968.750359663194
btc-usd,2023-01-08T19:00:00,17244.28352500212
btc-usd,2023-01-09T19:00:00,17309.536297687977
btc-usd,2023-01-10T19:00:00,17512.948307532235
btc-usd,2023-01-11T19:00:00,18381.02232077171
btc-usd,2023-01-12T19:00:00,19221.621942272213
btc-usd,2023-01-13T19:00:00,20772.55675816519
btc-usd,2023-01-14T19:00:00,20786.80251644044
btc-usd,2023-01-15T19:00:00,21056.98901601796
btc-usd,2023-01-16T19:00:00,21219.315563256623
btc-usd,2023-01-17T19:00:00,21047.819877190577
btc-usd,2023-01-18T19:00:00,20890.177213574865
btc-usd,2023-01-19T19:00:00,21536.175869989598
btc-usd,2023-01-20T19:00:00,22922.55718992993
btc-usd,2023-01-21T19:00:00,22787.42417280038
btc-usd,2023-01-22T19:00:00,22850.264538828487
btc-usd,2023-01-23T19:00:00,22924.298308960464
btc-usd,2023-01-24T19:00:00,22794.85443474996
btc-usd,2023-01-25T19:00:00,23066.24495283268
btc-usd,2023-01-26T19:00:00,23011.89508948533
btc-usd,2023-01-27T19:00:00,23019.65468677845
btc-usd,2023-01-28T19:00:00,23514.59845243524
btc-usd,2023-01-29T19:00:00,23164.360858483942
btc-usd,2023-01-30T19:00:00,23001.326860909277
btc-usd,2023-01-31T19:00:00,23182.447711684785
btc-usd,2023-02-01T19:00:00,23838.31985916336
btc-usd,2023-02-02T19:00:00,23460.165908583494
btc-usd,2023-02-03T19:00:00,23405.345681665356
btc-usd,2023-02-04T19:00:00,23083.502228648224
btc-usd,2023-02-05T19:00:00,22905.31987241254
btc-usd,2023-02-06T19:00:00,23028.9605071829
btc-usd,2023-02-07T19:00:00,23028.88024701231
btc-usd,2023-02-08T19:00:00,22353.184272519957
btc-usd,2023-02-09T19:00:00,21748.009849510887
btc-usd,2023-02-10T19:00:00,21708.802480513128
